record.id,word.id,morpheme.id,speaker,translation,word,gloss,ps,lg,morpheme.type
2146,11460,12837,F,he goes and takes the child,ku,3H.SG,pro,N,stem
2146,11461,12838,F,he goes and takes the child,ǀai,take,vtr,N,stem
2146,11462,12839,F,he goes and takes the child,ǀoba,child,n,N,stem
2147,11463,12840,F,"he, he ...",ku,3H.SG,pro,N,stem
2148,11464,12841,F,he unties the ...,ku,3H.SG,pro,N,stem
2148,11465,12842,F,he unties the ...,khaqre,untie,vtr,N,stem
2148,11466,12843,F,he unties the ...,[ǁxaan],sack,n,N,stem
2149,11467,12844,F,what-do-you-call-it ...,dinges,what.do.you.call.it,n,A,stem
2150,11468,12845,F,the lace,ǃqaan,strap,n,N,stem
2151,11469,12846,F,then he ...,a,CONN,part,N,stem
2151,11470,12847,F,then he ...,ku,3H.SG,pro,N,stem
2152,11471,12848,F,gives the child an injection,aa,give,vtr,N,stem
2152,11472,12849,F,gives the child an injection,ǀobaa,child,n,N,stem
2152,11472,12850,F,gives the child an injection,ǀobaa,DAT,nsf,N,suffix
2152,11473,12851,F,gives the child an injection,i,?DAT,part,N,stem
2152,11474,12852,F,gives the child an injection,spuiting,injection,n,A,stem
2153,11475,12853,F,"then he says ""ha",a,CONN,part,N,stem
2153,11476,12854,F,"then he says ""ha",ku,3H.SG,pro,N,stem
2153,11477,12855,F,"then he says ""ha",ku,QUOT,vtr,N,stem
2153,11478,12856,F,"then he says ""ha","""haʼa",no,interj,N,stem
2154,11479,12857,F,that tying-off ...,daardie,that,dei,A,stem
2154,11480,12858,F,that tying-off ...,ǁʼngkeki,tighten,vtr,N,stem
2154,11480,12859,F,that tying-off ...,ǁʼngkeki,?,vsf,N,suffix
2154,11480,12860,F,that tying-off ...,ǁʼngkeki,NOM,vsf,N,suffix
2155,11481,12861,F,?,he,3NH.SG.?,pro,N,stem
2155,11482,12862,F,?,a,2SG,pro,N,stem
2155,11483,12863,F,?,ǁʼngkaki,tighten,vtr,N,stem
2155,11483,12864,F,?,ǁʼngkaki,?,vsf,N,suffix
2155,11483,12865,F,?,ǁʼngkaki,?,vsf,N,suffix
2155,11484,12866,F,?,nǁaa),stay,vatr,N,stem
2156,11485,12867,F,and the salt,[ng],?,part,N,stem
2156,11486,12868,F,and the salt,nǀa,and,part,N,stem
2156,11487,12869,F,and the salt,dyebe,salt,n,N,stem
2157,11488,12870,F,it helped (?against) it,ki,3NH.SG,pro,N,stem
2157,11489,12871,F,it helped (?against) it,ke,?,part,N,stem
2157,11490,12872,F,it helped (?against) it,huia,help,vtr,K,stem
2157,11490,12873,F,it helped (?against) it,huia,?ASP,vsf,N,suffix
2157,11491,12874,F,it helped (?against) it,ki,3NH.SG,pro,N,stem
2158,11492,12875,C,hm,hm,hm,interj,N,stem
2159,11493,12876,F,"I ?could? leave him (here), but I will not leave him, I will just take him along""",ng,1SG,pro,N,stem
2159,11494,12877,F,"I ?could? leave him (here), but I will not leave him, I will just take him along""",(gǀu),2PL.OBL,pro,N,stem
2159,11495,12878,F,"I ?could? leave him (here), but I will not leave him, I will just take him along""",si,IRR,part,N,stem
2159,11496,12879,F,"I ?could? leave him (here), but I will not leave him, I will just take him along""",xuu,leave,vtr,N,stem
2159,11497,12880,F,"I ?could? leave him (here), but I will not leave him, I will just take him along""","ku,",3H.SG,pro,N,stem
2159,11498,12881,F,"I ?could? leave him (here), but I will not leave him, I will just take him along""",maar,but,part,A,stem
2159,11499,12882,F,"I ?could? leave him (here), but I will not leave him, I will just take him along""",ng,1SG,pro,N,stem
2159,11500,12883,F,"I ?could? leave him (here), but I will not leave him, I will just take him along""",ǁu,NEG,part,N,stem
2159,11501,12884,F,"I ?could? leave him (here), but I will not leave him, I will just take him along""",si,IRR,part,N,stem
2159,11502,12885,F,"I ?could? leave him (here), but I will not leave him, I will just take him along""",xuu,leave,vtr,N,stem
2159,11503,12886,F,"I ?could? leave him (here), but I will not leave him, I will just take him along""","ku,",3H.SG,pro,N,stem
2159,11504,12887,F,"I ?could? leave him (here), but I will not leave him, I will just take him along""",ng,1SG,pro,N,stem
2159,11505,12888,F,"I ?could? leave him (here), but I will not leave him, I will just take him along""",si,IRR,part,N,stem
2159,11506,12889,F,"I ?could? leave him (here), but I will not leave him, I will just take him along""",maar,just,adv,A,stem
2159,11507,12890,F,"I ?could? leave him (here), but I will not leave him, I will just take him along""",saam,together,part,A,stem
2159,11508,12891,F,"I ?could? leave him (here), but I will not leave him, I will just take him along""",ǀai,take,vtr,N,stem
2159,11509,12892,F,"I ?could? leave him (here), but I will not leave him, I will just take him along""","ku""",3H.SG,pro,N,stem
2160,11510,12893,C,mm,mm,?,interj,A,stem
2161,11511,12894,F,then he takes him,a,CONN,part,N,stem
2161,11512,12895,F,then he takes him,ku,3H.SG,pro,N,stem
2161,11513,12896,F,then he takes him,ǀai,take,vtr,N,stem
2162,11514,12897,F,nou the childs hand did stand like this ...,ǀoba,child,n,N,stem
2162,11515,12898,F,nou the childs hand did stand like this ...,ǀkxʼaa,hand,n,N,stem
2162,11516,12899,F,nou the childs hand did stand like this ...,ng,thus,adv,N,stem
2162,11517,12900,F,nou the childs hand did stand like this ...,ǃʼana,stand,vitr,N,stem
2163,11518,12901,F,??,ǁaa,like,part,N,stem
2163,11519,12902,F,??,ǁam,NEG.PST,part,N,stem
2163,11520,12903,F,??,(ki),3NH.SG,pro,N,stem
2163,11521,12904,F,??,ng,thus,adv,N,stem
2163,11522,12905,F,??,koqoa,swell,vitr,N,stem
2163,11522,12906,F,??,koqoa,?ASP,vsf,N,suffix
2164,11523,12907,C,hm,hm,hm,interj,N,stem
2165,11524,12908,F,due to the poison,ng,OBL,part,N,stem
2166,11525,12909,C,due to the poison,ng,OBL,part,N,stem
2166,11526,12910,C,due to the poison,ǀhoqa,poison,n,N,stem
2167,11527,12911,F,the poison is only here,ǀhoqa,poison,n,N,stem
2167,11528,12912,F,the poison is only here,ke,?,part,N,stem
2167,11529,12913,F,the poison is only here,neti,just,adv,A,stem
2167,11530,12914,F,the poison is only here,nǁaa,stay,vatr,N,stem
2167,11531,12915,F,the poison is only here,ki,place,n,N,stem
2167,11532,12916,F,the poison is only here,a,this,dei,N,stem
2168,11533,12917,F,the poison did not get the chance ...,ǀhoqa,poison,n,N,stem
2168,11534,12918,F,the poison did not get the chance ...,ǁam,NEG.PST,part,N,stem
2168,11535,12919,F,the poison did not get the chance ...,hoo,get,vtr,K,stem
2168,11536,12920,F,the poison did not get the chance ...,kans,chance,n,A,stem
2169,11537,12921,F,to go to his heart,ng,?,part,N,stem
2169,11538,12922,F,to go to his heart,ǁʼae,go,vatr,N,stem
2169,11539,12923,F,to go to his heart,ku,3H.SG,pro,N,stem
2169,11540,12924,F,to go to his heart,ǀqae,heart,n,N,stem
2170,11541,12925,C,"yes, he would just die ...","ja,",yes,interj,A,stem
2170,11542,12926,C,"yes, he would just die ...",a,CONN,part,N,stem
2170,11543,12927,C,"yes, he would just die ...",ku,3H.SG,pro,N,stem
2170,11544,12928,C,"yes, he would just die ...",si,IRR,part,N,stem
2170,11545,12929,C,"yes, he would just die ...",mos,indeed,adv,A,stem
2170,11546,12930,C,"yes, he would just die ...",ǀʼaa,die,vitr,N,stem
2171,11547,12931,C,when it goes up,ki,3NH.SG,pro,N,stem
2171,11548,12932,C,when it goes up,ǃoon,when,part,N,stem
2171,11549,12933,C,when it goes up,ǁain,rise,vtr,N,stem
2172,11550,12934,F,that battle did I see,daardie,that,dei,A,stem
2172,11551,12935,F,that battle did I see,slag,battle,n,A,stem
2172,11552,12936,F,that battle did I see,ke,TF,part,N,stem
2172,11553,12937,F,that battle did I see,ng,1SG,pro,N,stem
2172,11554,12938,F,that battle did I see,xng,PST,part,N,stem
2172,11555,12939,F,that battle did I see,nǀaaa,see,vatr,N,stem
2172,11555,12940,F,that battle did I see,nǀaaa,?ASP,vsf,N,suffix
2173,11556,12941,F,this ...,hierdie,this,pro,A,stem
2174,11557,12942,F,this petrol,petrol,petrol,n,A,stem
2175,11558,12943,C,mm,mm,?,interj,A,stem
2176,11559,12944,F,this petrol,hierdie,this,pro,A,stem
2176,11560,12945,F,this petrol,petrol,petrol,n,A,stem
2177,11561,12946,F,he takes a spoon,ku,3H.SG,pro,N,stem
2177,11562,12947,F,he takes a spoon,ǀai,take,vtr,N,stem
2177,11563,12948,F,he takes a spoon,gǁoa,spoon,n,N,stem
2178,11564,12949,F,he pours full ...,ku,3H.SG,pro,N,stem
2178,11565,12950,F,he pours full ...,ǂhaun,pour,vtr,N,stem
2178,11566,12951,F,he pours full ...,ǂʼunn,fill?,vatr,N,stem
2179,11567,12952,F,a spoon with ...,gǁoa,spoon,n,K,stem
2179,11568,12953,F,a spoon with ...,ng,OBL,part,N,stem
2179,11569,12954,F,a spoon with ...,[ng],OBL,part,N,stem
2180,11570,12955,F,"with petrol, he makes the child drink",ng,OBL,part,N,stem
2180,11571,12956,F,"with petrol, he makes the child drink","petrol,",petrol,n,A,stem
2180,11572,12957,F,"with petrol, he makes the child drink",[ku],3H.SG,pro,N,stem
2180,11573,12958,F,"with petrol, he makes the child drink",ku,3H.SG,pro,N,stem
2180,11574,12959,F,"with petrol, he makes the child drink",kxʼuu,make,vtr,N,stem
2180,11575,12960,F,"with petrol, he makes the child drink",[kxʼaan],drink,vtr,N,stem
2180,11576,12961,F,"with petrol, he makes the child drink",ǀoba,child,n,N,stem
2181,11577,12962,C,make drink up,kxʼuu,make,vtr,N,stem
2181,11578,12963,C,make drink up,kxʼaan,drink,vtr,N,stem
2181,11579,12964,C,make drink up,ǁhuu,take.out,vatr,N,stem
2182,11580,12965,C,yes,ja,yes,interj,A,stem
2183,11581,12966,F,the child drinks up,ǀoba,child,n,N,stem
2183,11582,12967,F,the child drinks up,kxʼaan,drink,vtr,N,stem
2183,11583,12968,F,the child drinks up,ǁhuu,take.out,vatr,N,stem
2184,11584,12969,C,hey,hey,hey,interj,A,stem
2185,11585,12970,F,now the petrol ...,nou,now,adv,A,stem
2185,11586,12971,F,now the petrol ...,petrol,petrol,n,A,stem
2186,11587,12972,F,that doctors of the old times,doer,over.there,adv,A,stem
2186,11588,12973,F,that doctors of the old times,die,DEF,art,A,stem
2186,11589,12974,F,that doctors of the old times,ou,old,adj,A,stem
2186,11590,12975,F,that doctors of the old times,tyd,time,n,A,stem
2186,11591,12976,F,that doctors of the old times,se,POSS,part,A,stem
2186,11592,12977,F,that doctors of the old times,ǃaixake,doctor,n,N,stem
2186,11592,12978,F,that doctors of the old times,ǃaixake,PL,nsf,N,suffix
2187,11593,12979,C,yes,ja,yes,interj,A,stem
2188,11594,12980,F,(?),ng,?,part,N,stem
2189,11595,12981,F,the child says to Klaas,ǀoba,child,n,N,stem
2189,11596,12982,F,the child says to Klaas,ku,3H.SG,pro,N,stem
2189,11597,12983,F,the child says to Klaas,[ku,QUOT,vtr,N,stem
2189,11598,12984,F,the child says to Klaas,ku,QUOT,vtr,N,stem
2189,11599,12985,F,the child says to Klaas,ku],QUOT,vtr,N,stem
2189,11600,12986,F,the child says to Klaas,ku,QUOT,vtr,N,stem
2189,11601,12987,F,the child says to Klaas,ng,OBL,part,N,stem
2189,11602,12988,F,the child says to Klaas,Klaas,PN,n,A,stem
2190,11603,12989,F,"""it was right that you did that","""dis",that.is,vitr,A,stem
2190,11604,12990,F,"""it was right that you did that",reg,right,adj,A,stem
2190,11605,12991,F,"""it was right that you did that",[lat,that,?,A,stem
2190,11606,12992,F,"""it was right that you did that",jy],2SG.SBJ,pro,A,stem
2190,11607,12993,F,"""it was right that you did that",lat,that,?,A,stem
2190,11608,12994,F,"""it was right that you did that",jy,2SG.SBJ,pro,A,stem
2190,11609,12995,F,"""it was right that you did that",dit,3SG.N,pro,A,stem
2190,11610,12996,F,"""it was right that you did that",gedoen,PTCP-,vpf-,A-,prefix
2190,11610,12997,F,"""it was right that you did that",gedoen,do,vtr,A,stem
2190,11611,12998,F,"""it was right that you did that",het,have,vtr,A,stem
2191,11612,12999,F,because before the poison reaches the heart ...,[want],because,conj,A,stem
2191,11613,13000,F,because before the poison reaches the heart ...,want,because,conj,A,stem
2191,11614,13001,F,because before the poison reaches the heart ...,voor,before,adv,A,stem
2191,11615,13002,F,because before the poison reaches the heart ...,dat,that,conj,A,stem
2191,11616,13003,F,because before the poison reaches the heart ...,die,DEF,art,A,stem
2191,11617,13004,F,because before the poison reaches the heart ...,gif,poison,n,A,stem
2191,11618,13005,F,because before the poison reaches the heart ...,by,at,part,A,stem
2191,11619,13006,F,because before the poison reaches the heart ...,die,DEF,art,A,stem
2191,11620,13007,F,because before the poison reaches the heart ...,hart,heart,n,A,stem
2191,11621,13008,F,because before the poison reaches the heart ...,is,be,vitr,A,stem
2192,11622,13009,C,?,a,CONN,part,N,stem
2192,11623,13010,C,?,ha,3H.SG,pro,N,stem
2192,11624,13011,C,?,ki,3NH.SG,pro,N,stem
2193,11625,13012,F,the petrol is already ...,[daar,there,adv,A,stem
2193,11626,13013,F,the petrol is already ...,is,be,vitr,A,stem
2193,11627,13014,F,the petrol is already ...,die],DEF,art,A,stem
2193,11628,13015,F,the petrol is already ...,daar,there,adv,A,stem
2193,11629,13016,F,the petrol is already ...,is,be,vitr,A,stem
2193,11630,13017,F,the petrol is already ...,die,DEF,art,A,stem
2193,11631,13018,F,the petrol is already ...,petrol,petrol,n,A,stem
2193,11632,13019,F,the petrol is already ...,al,already,adj,A,stem
2194,11633,13020,F,ahead,voor,before,adv,A,stem
2195,11634,13021,F,"yes, the petrol is already there at the heart",[by,at,part,A,stem
2195,11635,13022,F,"yes, the petrol is already there at the heart","ja,",yes,interj,A,stem
2195,11636,13023,F,"yes, the petrol is already there at the heart",daar,there,adv,A,stem
2195,11637,13024,F,"yes, the petrol is already there at the heart",is,be,vitr,A,stem
2195,11638,13025,F,"yes, the petrol is already there at the heart",die,DEF,art,A,stem
2195,11639,13026,F,"yes, the petrol is already there at the heart",petrol,petrol,n,A,stem
2195,11640,13027,F,"yes, the petrol is already there at the heart",al,already,adj,A,stem
2195,11641,13028,F,"yes, the petrol is already there at the heart",daar,there,adv,A,stem
2195,11642,13029,F,"yes, the petrol is already there at the heart",by,at,part,A,stem
2195,11643,13030,F,"yes, the petrol is already there at the heart",die,DEF,art,A,stem
2195,11644,13031,F,"yes, the petrol is already there at the heart",hart,heart,n,A,stem
2196,11645,13032,F,this cures him,dit,3SG.N,pro,A,stem
2196,11646,13033,F,this cures him,kuur,cure,n,A,stem
2196,11647,13034,F,this cures him,"hom""",3SG.OBJ,pro,A,stem
2197,11648,13035,F,now ...,nou,now,adv,A,stem
2198,11649,13036,F,the wind blows,ǂkhoe,wind,n,N,stem
2198,11650,13037,F,the wind blows,ke,?,part,N,stem
2198,11651,13038,F,the wind blows,tsʼuu,blow,vitr,N,stem
2199,11652,13039,F,the bird has whistled,ǀkhuisi,bird,n,N,stem
2199,11652,13040,F,the bird has whistled,ǀkhuisi,?,sf,N,suffix
2199,11653,13041,F,the bird has whistled,ke,?,part,N,stem
2199,11654,13042,F,the bird has whistled,ǀqubikea,whistle,vitr,N,stem
2199,11654,13043,F,the bird has whistled,ǀqubikea,?ASP,vsf,N,suffix
2200,11655,13044,F,the story is over,ǂxoaki,matter,n,K,stem
2200,11655,13045,F,the story is over,ǂxoaki,?,nsf,N,suffix
2200,11656,13046,F,the story is over,tyoa,finish,vtr,N,stem
2201,11657,13047,F,?,[he,3SG.?,pro,N,stem
2201,11658,13048,F,?,he,3SG.?,pro,N,stem
2201,11659,13049,F,?,he],3SG.?,pro,N,stem
2202,11660,13050,F,the adult climbs down from the tree,ǃʼain,adult,n,N,stem
2202,11661,13051,F,the adult climbs down from the tree,ǁhoea,climb.down,vatr,N,stem
2202,11661,13052,F,the adult climbs down from the tree,ǁhoea,?,vsf,N,suffix
2202,11662,13053,F,the adult climbs down from the tree,[ng],OBL,part,N,stem
2202,11663,13054,F,the adult climbs down from the tree,ng,OBL,part,N,stem
2202,11664,13055,F,the adult climbs down from the tree,ǂʼhii,shepherd's.bush,n,N,stem
2203,11665,13056,F,"he comes, he ....",ha,3H.SG,pro,N,stem
2203,11666,13057,F,"he comes, he ....","saa,",come,vatr,N,stem
2203,11667,13058,F,"he comes, he ....",ha,3H.SG,pro,N,stem
2204,11668,13059,F,gives the children ...,aa,give,vtr,N,stem
2204,11669,13060,F,gives the children ...,ǀobaa,child,n,N,stem
2204,11669,13061,F,gives the children ...,ǀobaa,DAT,nsf,N,suffix
2204,11670,13062,F,gives the children ...,i,?DAT,part,N,stem
2205,11671,13063,F,berries,ǀaake,berry,n,N,stem
2205,11671,13064,F,berries,ǀaake,PL,nsf,N,suffix
2206,11672,13065,F,"then he takes the berries, he ...",ha,3H.SG,pro,N,stem
2206,11673,13066,F,"then he takes the berries, he ...",nǁae,then,adv,N,stem
2206,11674,13067,F,"then he takes the berries, he ...",ǀii,take,vtr,N,stem
2206,11675,13068,F,"then he takes the berries, he ...","ǀaake,",berry,n,N,stem
2206,11675,13069,F,"then he takes the berries, he ...","ǀaake,",PL,nsf,N,suffix
2206,11676,13070,F,"then he takes the berries, he ...",ha,3H.SG,pro,N,stem
2207,11677,13071,F,he (the man) pours (them out so that they) lie,ha,3H.SG,pro,N,stem
2207,11678,13072,F,he (the man) pours (them out so that they) lie,ǂhaun,pour,vtr,N,stem
2207,11679,13073,F,he (the man) pours (them out so that they) lie,tyiin,lie.down,vitr,N,stem
2208,11680,13074,F,hy puts (them) into the vessel,ha,3H.SG,pro,N,stem
2208,11681,13075,F,hy puts (them) into the vessel,ǂhaun,pour,vtr,N,stem
2208,11682,13076,F,hy puts (them) into the vessel,ǀʼee,put.in,vatr,N,stem
2208,11683,13077,F,hy puts (them) into the vessel,xabasi,bowl,n,N,stem
2208,11683,13078,F,hy puts (them) into the vessel,xabasi,SGLT,nsf,N,suffix
2209,11684,13079,F,"he fills the bucket, he fills the bucket",ha,3H.SG,pro,N,stem
2209,11685,13080,F,"he fills the bucket, he fills the bucket",ǂʼunn,fill,vatr,N,stem
2209,11686,13081,F,"he fills the bucket, he fills the bucket","emmersi,",bucket,n,A,stem
2209,11686,13082,F,"he fills the bucket, he fills the bucket","emmersi,",LOAN.SG,nsf,N,suffix
2209,11687,13083,F,"he fills the bucket, he fills the bucket",ha,3H.SG,pro,N,stem
2209,11688,13084,F,"he fills the bucket, he fills the bucket",ǂʼunn,fill,vatr,N,stem
2209,11689,13085,F,"he fills the bucket, he fills the bucket",emmersi,bucket,n,A,stem
2209,11689,13086,F,"he fills the bucket, he fills the bucket",emmersi,LOAN.SG,nsf,N,suffix
2210,11690,13087,F,"another child comes, he ...",ǀoba,child,n,N,stem
2210,11691,13088,F,"another child comes, he ...",a,this,dei,N,stem
2210,11692,13089,F,"another child comes, he ...",ko,other,adj,N,stem
2210,11693,13090,F,"another child comes, he ...","saa,",come,vatr,N,stem
2210,11694,13091,F,"another child comes, he ...",ha,3H.SG,pro,N,stem
2210,11695,13092,F,"another child comes, he ...",ǀii],take,vtr,N,stem
2211,11696,13093,F,"another child comes riding with the horse (the bicycle), he comes (and) he ...",ǀoba,child,n,N,stem
2211,11697,13094,F,"another child comes riding with the horse (the bicycle), he comes (and) he ...",a,this,dei,N,stem
2211,11698,13095,F,"another child comes riding with the horse (the bicycle), he comes (and) he ...",ko,other,adj,N,stem
2211,11699,13096,F,"another child comes riding with the horse (the bicycle), he comes (and) he ...","saa,",come,vatr,N,stem
2211,11700,13097,F,"another child comes riding with the horse (the bicycle), he comes (and) he ...",ha,3H.SG,pro,N,stem
2211,11701,13098,F,"another child comes riding with the horse (the bicycle), he comes (and) he ...",saa,come,vatr,N,stem
2211,11702,13099,F,"another child comes riding with the horse (the bicycle), he comes (and) he ...",ha,3H.SG,pro,N,stem
2212,11703,13100,F,rides over ...,ǃabi,ride,vatr,K,stem
2212,11704,13101,F,rides over ...,ǃʼuu,?away,vtr,N,stem
2213,11705,13102,F,that vessel,[tya,that,part,N,stem
2213,11706,13103,F,that vessel,tya],that,part,N,stem
2213,11707,13104,F,that vessel,tya,that,part,N,stem
2213,11708,13105,F,that vessel,xabasi,bowl,n,N,stem
2213,11708,13106,F,that vessel,xabasi,SGLT,nsf,N,suffix
2214,11709,13107,F,then the vessel ?,tya,that,part,N,stem
2214,11710,13108,F,then the vessel ?,xabasi,bowl,n,N,stem
2214,11710,13109,F,then the vessel ?,xabasi,SGLT,nsf,N,suffix
2214,11711,13110,F,then the vessel ?,nǁae,then,adv,N,stem
2214,11712,13111,F,then the vessel ?,ǂhaun,pour,vtr,N,stem
2214,11713,13112,F,then the vessel ?,kyaa,lie,vitr,N,stem
2215,11714,13113,F,other children come and help him,ǀoeke,child.PL,n,N,stem
